Date,QQQ,IWM,SPY,ACWI,XLE,XLF,VNQ,XLU,XLV,XLK,XLP,XLY,XLI,XLB,XLC,EWA,EFA,EZU,EWG,EWJ,EWS,EWU,FLGB,GURU,ARKK,SKYY,ICLN,GRID,EWZ,FXI,EEM,INDA,EWY,EZA,EWT,EWW,EIDO,VNM,KSA,AAXJ,EWH,VPL,CNYA,ASEA,THD,EPHE,XAR,ITA,BIL,EMLC,EMB,HYG,LQD,BKLN,SHY,TLT,IEF,AGG,TIP,MUB,CWB,VCSH,PFF,HYD,BNDW,IHY,IGIB,BNDX,IGOV,DBA,DBC,COPX,GLD,UNG,SLV,BNO,PPLT,URA,WEAT,LIT,VALE,CORN,SOYB,PALL,CPER,BTC-USD,ETH-USD,SOL-USD,AUDUSD=X,EURUSD=X,GBPUSD=X,DX-Y.NYB,CHF=X,JPY=X,SGD=X,CAD=X,MXN=X,KRW=X,BRL=X,VXX,VIXY,IFRA,PSP,AMLP,REET,BCI,PDBC,KBWY
2025-02-07,29605500.0,28914400.0,50788500.0,2692700.0,22568400.0,40601400.0,2516200.0,14330400.0,11199700.0,8552800.0,8104000.0,5536400.0,10408900.0,13545600.0,3142800.0,1789700.0,13110800.0,2325600.0,1786300.0,7605600.0,390200.0,660100.0,97500.0,600.0,9841400.0,230000.0,2666000.0,144000.0,29032800.0,85505200.0,32804300.0,5697300.0,3677900.0,3178900.0,2347600.0,2125800.0,477700.0,490500.0,216400.0,365600.0,4197500.0,460100.0,102400.0,15000.0,74600.0,80900.0,79600.0,933400.0,6391100.0,5821400.0,4935800.0,28778200.0,23911000.0,6112200.0,3488900.0,31171200.0,4565300.0,6422300.0,3189500.0,1947900.0,335700.0,1654300.0,2523700.0,894500.0,41000.0,6300.0,1340000.0,2443500.0,18600.0,731400.0,562700.0,1865400.0,9154000.0,5877500.0,26954000.0,171600.0,2263000.0,1896400.0,130040.0,230700.0,35975100.0,210100.0,99600.0,408500.0,249200.0,55741290456.0,29526663418.0,4593806344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5003000.0,1678300.0,162100.0,24800.0,1831800.0,451900.0,210200.0,2521300.0,131600.0
2025-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22447526395.0,17059263074.0,2387525186.0,,,,,,,,,,,,,,,,,,,,
2025-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27732901800.0,17517088276.0,3380872965.0,,,,,,,,,,,,,,,,,,,,
2025-02-10,20852800.0,14574700.0,26048700.0,1794500.0,25871400.0,37921500.0,2195400.0,10664200.0,7374300.0,6054200.0,7949600.0,5963800.0,5446400.0,8950400.0,3042100.0,1322900.0,7287300.0,2211500.0,476100.0,2548000.0,487300.0,589900.0,114300.0,1200.0,4182200.0,274500.0,1760100.0,75900.0,17456000.0,56515200.0,19596700.0,3325200.0,2080800.0,240100.0,1252200.0,1237300.0,282900.0,435700.0,342500.0,457600.0,3601400.0,263400.0,215900.0,55700.0,65000.0,74300.0,123100.0,366700.0,5466500.0,1000900.0,3331500.0,23382600.0,15302300.0,15967900.0,2573000.0,22736100.0,3229100.0,6038700.0,1028500.0,2872600.0,463500.0,1582900.0,2641800.0,602100.0,64600.0,7500.0,1370600.0,2398100.0,57800.0,759500.0,1099800.0,1440900.0,13250300.0,7146500.0,14171300.0,140500.0,2354000.0,1743700.0,148820.0,157100.0,22423300.0,52900.0,31300.0,394000.0,160100.0,40078962391.0,19414208113.0,4106376694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4524100.0,842600.0,269500.0,40200.0,1526000.0,313000.0,185800.0,33951600.0,100500.0
2025-02-11,19325500.0,18215700.0,30056700.0,2912800.0,26226800.0,45162900.0,2260000.0,10835600.0,6634900.0,6456200.0,9157100.0,5538200.0,5787700.0,9441800.0,2564500.0,1283000.0,7583700.0,2333500.0,866600.0,2063700.0,345300.0,4601800.0,78100.0,1800.0,6618900.0,128300.0,2423500.0,129100.0,12674800.0,44741600.0,19596800.0,4847300.0,3242800.0,160500.0,2183600.0,1630000.0,1493300.0,237200.0,388100.0,524300.0,2648700.0,252400.0,117000.0,36100.0,14800.0,66900.0,102800.0,498700.0,6959400.0,760500.0,5996000.0,24410000.0,19478800.0,8339800.0,2861900.0,21513000.0,3379500.0,8001100.0,1493200.0,2936100.0,387000.0,1457300.0,2418500.0,303200.0,50700.0,900.0,1649400.0,2415600.0,28400.0,891900.0,693700.0,2662800.0,7169500.0,6507800.0,13779100.0,134400.0,1348000.0,1593800.0,206820.0,302200.0,20254400.0,68900.0,27000.0,236500.0,186000.0,37488783272.0,21156550492.0,3907611299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022800.0,1067900.0,214700.0,9700.0,1818400.0,481400.0,1137100.0,3744100.0,122800.0
2025-02-12,25009400.0,25572800.0,45076100.0,1542000.0,38798800.0,45473100.0,4747200.0,14888800.0,7572200.0,8555600.0,10564000.0,7903000.0,7694300.0,11027200.0,5391900.0,3585900.0,17271400.0,4307400.0,1280300.0,3842700.0,3906500.0,2434100.0,55800.0,900.0,10280300.0,200800.0,2038600.0,210400.0,30670500.0,60657100.0,19986000.0,8692100.0,4528600.0,132300.0,1396000.0,2405900.0,323800.0,193100.0,228300.0,393600.0,4910300.0,5209600.0,33900.0,24900.0,17800.0,32000.0,104600.0,438000.0,6275700.0,1032000.0,6819800.0,34362700.0,31480600.0,6275100.0,4537400.0,48536200.0,7280200.0,6404900.0,1680900.0,4724200.0,302800.0,2146100.0,3481100.0,497700.0,49300.0,5900.0,1167700.0,2835000.0,49100.0,241700.0,801600.0,1338100.0,9328600.0,4685600.0,16716600.0,465500.0,2652000.0,1942400.0,183440.0,526500.0,25367400.0,115100.0,43900.0,319500.0,150000.0,49340445530.0,26919387954.0,4290836657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5264200.0,2054000.0,207300.0,12200.0,1058700.0,251300.0,151800.0,3705300.0,102600.0
2025-02-13,28714800.0,21419400.0,40921300.0,1946800.0,31550400.0,36372200.0,3734300.0,17020800.0,6293100.0,7829600.0,10132300.0,6484400.0,8539100.0,10430600.0,2833500.0,1973600.0,17212300.0,3172900.0,1988300.0,3080400.0,2274200.0,2482300.0,58700.0,1500.0,8663500.0,133200.0,1941000.0,162600.0,16579900.0,40709500.0,22841000.0,7071000.0,3844400.0,162000.0,4792500.0,2022000.0,379700.0,366100.0,411500.0,238500.0,2822300.0,939100.0,230300.0,35000.0,19400.0,107000.0,219700.0,930300.0,6340500.0,1720400.0,6017900.0,36149900.0,20735100.0,7116100.0,3512000.0,42718100.0,6121900.0,7041200.0,1669600.0,6768700.0,299500.0,2350400.0,2955300.0,323800.0,44900.0,41700.0,1617800.0,2870900.0,30600.0,662300.0,717100.0,2006000.0,8347500.0,8334700.0,17030700.0,171400.0,1351000.0,1418900.0,206940.0,353200.0,26851800.0,80700.0,40700.0,587500.0,179300.0,37147280860.0,19481004625.0,2755407329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243700.0,1867000.0,215000.0,24900.0,1491400.0,503600.0,270000.0,2185300.0,88400.0
2025-02-14,17862600.0,13574500.0,26910400.0,1850600.0,25885800.0,29574300.0,2344300.0,13972000.0,5299200.0,4557000.0,10470300.0,3425600.0,5800000.0,9631400.0,3425200.0,1962000.0,8051800.0,2346300.0,1706100.0,2238000.0,271700.0,599600.0,36000.0,900.0,10530400.0,121300.0,1807000.0,183400.0,34751400.0,76123800.0,24329400.0,5354200.0,2635700.0,63500.0,1796500.0,2361800.0,406100.0,182200.0,225900.0,259000.0,2962200.0,233300.0,100500.0,70000.0,66600.0,48200.0,210300.0,693700.0,6058900.0,1759200.0,7764000.0,26668300.0,14409400.0,12595000.0,3120500.0,27460700.0,5157900.0,6257500.0,2046800.0,3451700.0,337300.0,4398200.0,2691600.0,316300.0,35300.0,10900.0,1035600.0,2175400.0,92800.0,301800.0,1174400.0,1509600.0,11546700.0,4215300.0,34965900.0,165500.0,3006000.0,2282600.0,396480.0,324400.0,31749100.0,56300.0,8900.0,485000.0,201000.0,32697987277.0,17732289901.0,3732334277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106700.0,2076400.0,173800.0,10600.0,1161500.0,537800.0,148000.0,2405400.0,57300.0
2025-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17047266288.0,10803019357.0,1869221857.0,,,,,,,,,,,,,,,,,,,,
2025-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16536755396.0,10593602117.0,2160799161.0,,,,,,,,,,,,,,,,,,,,
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27336550690.0,24170425078.0,4345262539.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2025-02-18,20565000.0,15166500.0,26749000.0,1465600.0,29574800.0,33496800.0,2500700.0,15509000.0,11366800.0,6024000.0,10432400.0,7567200.0,7226600.0,7115800.0,3447900.0,2789400.0,9485900.0,1059100.0,2397800.0,2859600.0,385500.0,1424400.0,91700.0,2900.0,7402900.0,129100.0,1896900.0,236600.0,24994100.0,85086500.0,23037100.0,7321700.0,4156800.0,101100.0,4560900.0,2796000.0,1415100.0,300900.0,307300.0,355900.0,4013500.0,375800.0,97500.0,26700.0,78100.0,263900.0,171800.0,1382700.0,8777200.0,966900.0,7565300.0,23274200.0,17640000.0,13746700.0,2824100.0,29429200.0,4484100.0,8159400.0,1330100.0,3766200.0,350100.0,1966900.0,2501800.0,310200.0,137600.0,5800.0,2805500.0,3967100.0,73400.0,555900.0,877300.0,1357900.0,8185900.0,8789900.0,20511100.0,234300.0,2029000.0,1797000.0,259120.0,196600.0,26121700.0,168200.0,30800.0,400000.0,161800.0,37325720482.0,23004152928.0,6684824301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5824200.0,1560000.0,188400.0,11900.0,2281500.0,781700.0,266400.0,3867000.0,80200.0
2025-02-19,19666900.0,16194800.0,31011100.0,1712200.0,24531200.0,31748500.0,2339100.0,12513200.0,6295900.0,5604200.0,6450800.0,3996400.0,9454100.0,7608000.0,3469000.0,1664100.0,11042200.0,1690300.0,2912000.0,3409400.0,266900.0,1362100.0,115800.0,1700.0,7748100.0,163800.0,2479800.0,135200.0,19095900.0,45952200.0,20275200.0,3902900.0,2271600.0,229600.0,879800.0,3771400.0,1441500.0,663800.0,404400.0,868100.0,2537800.0,437700.0,50300.0,16200.0,13100.0,38000.0,87100.0,658400.0,5685800.0,2144400.0,4731700.0,38958600.0,26007400.0,18529100.0,2694600.0,20584300.0,4607000.0,5604800.0,1030600.0,3182500.0,281800.0,11229700.0,3447700.0,390400.0,64100.0,1700.0,1657200.0,3410600.0,25900.0,230800.0,787400.0,1925800.0,9342500.0,25414200.0,13660600.0,65200.0,4013000.0,2459400.0,180560.0,252700.0,31073400.0,70400.0,17100.0,414000.0,45000.0,28990872862.0,15272401903.0,3717681436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511600.0,2835300.0,194800.0,21400.0,795400.0,757500.0,901000.0,2476000.0,98900.0
2025-02-20,26550800.0,18507700.0,36554000.0,1265200.0,28332200.0,47078900.0,2920000.0,17390800.0,6264800.0,5987400.0,14264000.0,4732400.0,9306700.0,9868600.0,2984900.0,1124300.0,9177400.0,859600.0,787300.0,3018100.0,236400.0,4916200.0,126300.0,600.0,11545200.0,169900.0,2284800.0,167100.0,18069700.0,79891700.0,29210500.0,5752200.0,1825000.0,84300.0,1506600.0,2596700.0,606500.0,759600.0,633300.0,497900.0,5886400.0,396800.0,264700.0,44300.0,41700.0,47500.0,203700.0,620100.0,5454900.0,1087800.0,5621400.0,25789000.0,23814800.0,11140600.0,2106500.0,27913400.0,7545400.0,27958700.0,2129300.0,2616800.0,616200.0,2506000.0,3698900.0,209200.0,34800.0,38800.0,1572000.0,3228000.0,39500.0,305100.0,666700.0,850300.0,7356900.0,8367300.0,15420400.0,147700.0,1037000.0,2253900.0,156820.0,310300.0,61783700.0,28800.0,14900.0,244500.0,67500.0,31668022771.0,15917259320.0,3347070717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6614700.0,3656100.0,330200.0,25700.0,1713600.0,395600.0,123400.0,3507700.0,73200.0
2025-02-21,47093800.0,45036900.0,76519800.0,1722500.0,31276600.0,51789900.0,2534600.0,15547400.0,8647000.0,9057600.0,18203300.0,9043000.0,14561200.0,9954000.0,3639600.0,2563900.0,11630000.0,1933800.0,853600.0,2675600.0,365300.0,3018300.0,80700.0,2300.0,13002400.0,374200.0,2225400.0,138900.0,37678700.0,81843200.0,33974700.0,8215100.0,3109800.0,81500.0,2178500.0,2539200.0,674100.0,364100.0,428800.0,435300.0,4628500.0,315100.0,166700.0,9700.0,14600.0,141500.0,119400.0,601800.0,7185900.0,2376100.0,5734700.0,32016500.0,30130700.0,16196700.0,3614000.0,46912300.0,6156500.0,7070600.0,1114500.0,3908000.0,317600.0,3614900.0,2534200.0,244700.0,47000.0,1500.0,1224700.0,2445500.0,62800.0,363900.0,809600.0,992700.0,8917400.0,12326600.0,15515800.0,140400.0,1971000.0,4395300.0,93440.0,248600.0,42834300.0,63000.0,9400.0,324000.0,77700.0,49608706470.0,31441524621.0,4684370707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13516900.0,4104600.0,172900.0,7500.0,1185800.0,391900.0,338200.0,2903800.0,99400.0
2025-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18353824477.0,16403164397.0,2026581266.0,,,,,,,,,,,,,,,,,,,,
2025-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16999478976.0,20493767269.0,1621130854.0,,,,,,,,,,,,,,,,,,,,
2025-02-24,39268400.0,30246200.0,50737200.0,3654200.0,26295200.0,56673900.0,3258700.0,14974000.0,7559400.0,7447600.0,14114200.0,5953400.0,10876100.0,9454200.0,5415600.0,1709000.0,11135700.0,5302500.0,1695800.0,3263400.0,242100.0,1556000.0,43100.0,4100.0,14937200.0,610500.0,2087400.0,95700.0,23372700.0,83975400.0,38307000.0,5240600.0,3628000.0,67900.0,3245300.0,3333000.0,571800.0,1035800.0,364100.0,1005900.0,4539300.0,645500.0,164700.0,21000.0,37200.0,29300.0,126500.0,552800.0,9061400.0,2136800.0,5036700.0,21029200.0,23399500.0,7971600.0,2497300.0,26218000.0,4109500.0,7298300.0,1137700.0,3451300.0,442800.0,2466300.0,2741200.0,350100.0,56600.0,2700.0,2685100.0,2386300.0,42100.0,582800.0,1058100.0,505300.0,5374400.0,5871300.0,13995200.0,360100.0,2245000.0,3076700.0,215040.0,194300.0,34888300.0,148800.0,20100.0,1206500.0,68200.0,44046480529.0,29127380459.0,7062261489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8911100.0,1579100.0,187200.0,15300.0,2049100.0,538300.0,199900.0,5540700.0,167800.0
2025-02-25,48940000.0,33665100.0,58266500.0,3115400.0,26608600.0,50132800.0,4329200.0,21837800.0,11981300.0,10433600.0,18198000.0,8006400.0,9898500.0,9281200.0,6021500.0,1846100.0,10091400.0,2488400.0,959500.0,3972300.0,286200.0,2507900.0,63100.0,1100.0,22121000.0,211700.0,1936900.0,117200.0,24335100.0,39151500.0,19955500.0,9078800.0,2125100.0,42500.0,1728100.0,4793600.0,1242700.0,683300.0,341600.0,678300.0,3737400.0,844900.0,117500.0,9900.0,136600.0,87000.0,265400.0,471300.0,8348300.0,1036600.0,8637600.0,30604400.0,26835200.0,16146700.0,3632100.0,50125100.0,7697100.0,5801200.0,1629900.0,4330300.0,403100.0,3155200.0,3368300.0,788300.0,65600.0,3800.0,1457000.0,3135600.0,45500.0,382600.0,1015600.0,789300.0,10079800.0,5375400.0,22142400.0,231500.0,1415000.0,8187500.0,310240.0,243600.0,29611900.0,236700.0,16600.0,1161500.0,135400.0,92139104128.0,40044790246.0,9341433919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13493500.0,2854200.0,167200.0,21100.0,1459700.0,544600.0,2069500.0,3834200.0,132100.0
2025-02-26,34457600.0,25464200.0,43321600.0,1515300.0,24305600.0,31250500.0,2828800.0,15421800.0,6566800.0,7630600.0,19969500.0,6143600.0,8330400.0,7965000.0,5079500.0,2909200.0,11254600.0,1753600.0,2787900.0,2597300.0,303800.0,2234400.0,37000.0,2200.0,13453000.0,192700.0,1843000.0,161100.0,20959400.0,72783000.0,25171000.0,7363700.0,2171700.0,88000.0,2051200.0,2665000.0,451300.0,252200.0,354700.0,220100.0,3799400.0,422900.0,96200.0,5500.0,33900.0,133700.0,95500.0,348500.0,8610600.0,1602300.0,5851900.0,21777500.0,22983100.0,13207500.0,2280100.0,32220200.0,7379800.0,5035900.0,1728200.0,2505300.0,1232500.0,2715600.0,3143900.0,322500.0,71900.0,3600.0,2583400.0,2395900.0,29000.0,148400.0,1308500.0,686800.0,7276000.0,5491700.0,10231000.0,436700.0,1176000.0,3042200.0,123920.0,248900.0,34061800.0,89700.0,12400.0,250000.0,81900.0,64597492134.0,28815111323.0,4916419994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515200.0,1419100.0,141400.0,8400.0,1647800.0,235400.0,364800.0,2547600.0,107700.0
2025-02-27,52448000.0,29378500.0,74196700.0,2304900.0,30048000.0,44378600.0,2379800.0,25074600.0,7377000.0,10100000.0,16613700.0,6799000.0,9624600.0,7089000.0,3727300.0,3046600.0,19003200.0,2938200.0,1308300.0,4446600.0,214400.0,1139300.0,64200.0,2300.0,16878000.0,181500.0,1664600.0,167100.0,24654100.0,58708500.0,30518900.0,6677900.0,4575900.0,114500.0,3654600.0,2441200.0,727600.0,1117800.0,875300.0,178300.0,4593800.0,403500.0,96300.0,70000.0,26500.0,52100.0,109500.0,528100.0,6620600.0,1777900.0,8490500.0,40521800.0,27258200.0,9143300.0,4639500.0,53373600.0,5907900.0,6263200.0,1194400.0,2764400.0,205200.0,1967400.0,2454000.0,649200.0,78200.0,9100.0,1279500.0,2348100.0,135700.0,313000.0,1174400.0,1307500.0,9374600.0,6753600.0,16680000.0,404000.0,3306000.0,7609700.0,305440.0,200300.0,27660500.0,94400.0,27400.0,573000.0,69100.0,52659591954.0,24286213447.0,3723520943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470200.0,1893900.0,18067000.0,120500.0,1020900.0,279700.0,165000.0,3460100.0,114800.0
2025-02-28,47654000.0,32015400.0,88744100.0,3213100.0,26627200.0,63537100.0,4213800.0,21770000.0,8453700.0,14172200.0,15163900.0,7696400.0,9888000.0,9316600.0,5690800.0,2518100.0,20717700.0,2328000.0,1915100.0,6836500.0,643100.0,2904500.0,47500.0,3400.0,13203900.0,384700.0,2244800.0,176100.0,39406000.0,60759700.0,52402300.0,7127100.0,5138500.0,413900.0,5879200.0,3164600.0,2775300.0,728300.0,576500.0,524500.0,4277900.0,362000.0,284800.0,21300.0,76300.0,165500.0,132300.0,247900.0,13721500.0,2115500.0,8204300.0,44321200.0,29596100.0,23215800.0,4383100.0,49388600.0,11831500.0,14453000.0,2418600.0,2274600.0,683400.0,7306400.0,2723800.0,407400.0,44300.0,2300.0,2767800.0,3225600.0,380600.0,468700.0,1814800.0,666200.0,11504500.0,6454800.0,13692000.0,316000.0,2668000.0,2930100.0,190800.0,260000.0,33537800.0,122300.0,23400.0,2422500.0,208600.0,83610570576.0,35737904667.0,7544673033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939900.0,2018600.0,2475600.0,83400.0,1889800.0,684900.0,274700.0,5579600.0,150400.0
2025-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29190628396.0,16135258239.0,3305410077.0,,,,,,,,,,,,,,,,,,,,
2025-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58398341092.0,34854193845.0,11540413390.0,,,,,,,,,,,,,,,,,,,,
2025-03-03,44587200.0,36330000.0,74249200.0,2080500.0,49501800.0,76100100.0,4596700.0,19276400.0,9459300.0,12516200.0,18918900.0,10983600.0,12683000.0,16883200.0,6074500.0,3673400.0,16234700.0,4363600.0,2534700.0,5562800.0,628300.0,3467800.0,201200.0,3000.0,13322200.0,262500.0,2144300.0,149000.0,27583800.0,55795100.0,45587700.0,6505100.0,4533900.0,131900.0,4710000.0,6058500.0,1172600.0,801300.0,643600.0,1079900.0,4137600.0,386500.0,190900.0,16200.0,87200.0,95100.0,188100.0,435900.0,17874400.0,1399100.0,8870600.0,40729100.0,42545300.0,13728100.0,5333700.0,42904200.0,9637400.0,7533500.0,2632500.0,2541000.0,1114700.0,7878100.0,3212000.0,357400.0,64600.0,5400.0,2631100.0,3977500.0,59300.0,778900.0,3041000.0,546900.0,7725600.0,10418300.0,16522000.0,951000.0,2564000.0,4114400.0,289300.0,335000.0,25193200.0,252000.0,56000.0,2391500.0,128400.0,70072228536.0,31473561910.0,9241009702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262200.0,1462800.0,1371400.0,20200.0,1063000.0,509800.0,1049300.0,12044600.0,92300.0
2025-03-04,67875400.0,56427100.0,109648200.0,2477100.0,50677000.0,99342400.0,4541100.0,22561800.0,10804700.0,17721000.0,21845600.0,13842600.0,15191300.0,22518600.0,7329500.0,2987400.0,18408500.0,3498300.0,4504700.0,5134800.0,924400.0,2081300.0,503200.0,2600.0,23656800.0,775000.0,4302800.0,244000.0,26308700.0,66689400.0,30082400.0,5565400.0,3621900.0,79300.0,4422500.0,4785400.0,503400.0,971300.0,678600.0,508900.0,7464200.0,542700.0,87300.0,18600.0,131200.0,142600.0,195400.0,522100.0,12187400.0,1822000.0,7549800.0,66274600.0,46053300.0,47478800.0,5198900.0,56722000.0,12745500.0,7532400.0,3752200.0,4668000.0,658800.0,8723300.0,4975800.0,523000.0,77200.0,26400.0,1970800.0,4459300.0,62800.0,859400.0,3014800.0,1479100.0,8481300.0,12699200.0,13767900.0,664300.0,1776000.0,4286600.0,420980.0,462500.0,27472000.0,218200.0,25600.0,312500.0,67100.0,68095241474.0,33935738380.0,8035056091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13644800.0,2806400.0,864000.0,70600.0,1708900.0,1404500.0,278000.0,4867300.0,173900.0
2025-03-05,46323700.0,35778500.0,71230500.0,3238500.0,56510800.0,75561700.0,2574000.0,20666800.0,7597700.0,11931000.0,13772700.0,10128200.0,12117600.0,17368600.0,4899600.0,2458400.0,17092500.0,5612000.0,4337200.0,4002000.0,1292100.0,3049700.0,96100.0,1600.0,10013900.0,236200.0,2712300.0,183100.0,33233000.0,102267400.0,47763400.0,11913100.0,3346600.0,100500.0,4661200.0,2942900.0,1080300.0,745500.0,894000.0,489800.0,7430100.0,872700.0,931600.0,19000.0,71100.0,186400.0,139400.0,318200.0,11850800.0,1301300.0,7621500.0,32302200.0,45483500.0,21110500.0,4304600.0,50215900.0,15590000.0,7302600.0,2822000.0,3588400.0,546200.0,4709100.0,3143700.0,579800.0,55600.0,9000.0,1668000.0,13352300.0,33100.0,514600.0,2521500.0,2816700.0,6990400.0,8157700.0,25486300.0,907000.0,1874000.0,2403000.0,306020.0,259400.0,31026500.0,80000.0,10600.0,532000.0,258500.0,50498988027.0,22105432727.0,4501939048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12953700.0,1950000.0,799300.0,43000.0,2074400.0,476200.0,542000.0,5400600.0,144400.0
2025-03-06,57574300.0,39206300.0,80094900.0,2601800.0,47104200.0,55477700.0,4968800.0,25405800.0,7122200.0,16432000.0,13729400.0,9755400.0,12029100.0,18493600.0,4829600.0,2257500.0,18421000.0,3687400.0,7186100.0,4748700.0,512500.0,3949400.0,182800.0,1900.0,14784700.0,153700.0,1818800.0,196200.0,17131900.0,64613500.0,33544500.0,8058400.0,4849700.0,82300.0,3075700.0,5671200.0,734500.0,1266000.0,384500.0,699200.0,7667500.0,400900.0,509700.0,36400.0,32700.0,150600.0,118500.0,741500.0,10301700.0,6624800.0,6056200.0,50431500.0,40519900.0,20307400.0,4557400.0,42827500.0,9318900.0,9946200.0,1945000.0,4277700.0,629700.0,6332900.0,3647100.0,485000.0,79600.0,4400.0,3161400.0,4618900.0,48700.0,713900.0,1985800.0,1200300.0,6136400.0,10394500.0,16888500.0,956900.0,1567000.0,3049100.0,258280.0,191100.0,29942100.0,132700.0,13700.0,330000.0,202400.0,47749810486.0,18509069102.0,4204376336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13126200.0,2315800.0,746800.0,18400.0,1965800.0,543000.0,835000.0,3720300.0,193900.0
2025-03-07,54714700.0,43514000.0,81158800.0,3069400.0,44849200.0,87351400.0,4447100.0,23234400.0,8532400.0,11263400.0,19631100.0,9798800.0,17504500.0,15654600.0,5501700.0,6270400.0,13184300.0,1834400.0,3645800.0,4235800.0,746900.0,1874400.0,156100.0,1200.0,17135700.0,351500.0,2515300.0,105500.0,23050300.0,37635400.0,23474500.0,5165300.0,3166600.0,225000.0,2950700.0,3098300.0,623500.0,766800.0,593600.0,555200.0,5916100.0,488800.0,218900.0,25100.0,61200.0,157600.0,131000.0,382600.0,10375700.0,1780400.0,5292900.0,52828900.0,30747100.0,23291700.0,3499300.0,36903600.0,9210200.0,6450700.0,2422200.0,5360000.0,663100.0,5457900.0,4136900.0,393100.0,87400.0,6900.0,2452800.0,3789600.0,97200.0,401100.0,1133900.0,702200.0,10431200.0,12469700.0,18786400.0,807100.0,1021000.0,4209900.0,141340.0,207200.0,30056900.0,87300.0,7900.0,267000.0,106200.0,65945677657.0,22425792863.0,6090751623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8451100.0,1960900.0,825200.0,22900.0,1346300.0,1018700.0,227200.0,3599800.0,115600.0
2025-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18206118081.0,10533204814.0,2270939562.0,,,,,,,,,,,,,,,,,,,,
